序号,功能码,地址,名字,数据类型,倍率,偏移,单位
3777.0,4,9251,簇4单体电压061,UINT,1000.0,0.0,V
3778.0,4,9252,簇4单体电压062,UINT,1000.0,0.0,V
3779.0,4,9253,簇4单体电压063,UINT,1000.0,0.0,V
3780.0,4,9254,簇4单体电压064,UINT,1000.0,0.0,V
3781.0,4,9255,簇4单体电压065,UINT,1000.0,0.0,V
3782.0,4,9256,簇4单体电压066,UINT,1000.0,0.0,V
3783.0,4,9257,簇4单体电压067,UINT,1000.0,0.0,V
3784.0,4,9258,簇4单体电压068,UINT,1000.0,0.0,V
3785.0,4,9259,簇4单体电压069,UINT,1000.0,0.0,V
3786.0,4,9260,簇4单体电压070,UINT,1000.0,0.0,V
3787.0,4,9261,簇4单体电压071,UINT,1000.0,0.0,V
3788.0,4,9262,簇4单体电压072,UINT,1000.0,0.0,V
3789.0,4,9263,簇4单体电压073,UINT,1000.0,0.0,V
3790.0,4,9264,簇4单体电压074,UINT,1000.0,0.0,V
3791.0,4,9265,簇4单体电压075,UINT,1000.0,0.0,V
3792.0,4,9266,簇4单体电压076,UINT,1000.0,0.0,V
3793.0,4,9267,簇4单体电压077,UINT,1000.0,0.0,V
3794.0,4,9268,簇4单体电压078,UINT,1000.0,0.0,V
3795.0,4,9269,簇4单体电压079,UINT,1000.0,0.0,V
3796.0,4,9270,簇4单体电压080,UINT,1000.0,0.0,V
3797.0,4,9271,簇4单体电压081,UINT,1000.0,0.0,V
3798.0,4,9272,簇4单体电压082,UINT,1000.0,0.0,V
3799.0,4,9273,簇4单体电压083,UINT,1000.0,0.0,V
3800.0,4,9274,簇4单体电压084,UINT,1000.0,0.0,V
3801.0,4,9275,簇4单体电压085,UINT,1000.0,0.0,V
3802.0,4,9276,簇4单体电压086,UINT,1000.0,0.0,V
3803.0,4,9277,簇4单体电压087,UINT,1000.0,0.0,V
3804.0,4,9278,簇4单体电压088,UINT,1000.0,0.0,V
3805.0,4,9279,簇4单体电压089,UINT,1000.0,0.0,V
3806.0,4,9280,簇4单体电压090,UINT,1000.0,0.0,V
3807.0,4,9281,簇4单体电压091,UINT,1000.0,0.0,V
3808.0,4,9282,簇4单体电压092,UINT,1000.0,0.0,V
3809.0,4,9283,簇4单体电压093,UINT,1000.0,0.0,V
3810.0,4,9284,簇4单体电压094,UINT,1000.0,0.0,V
3811.0,4,9285,簇4单体电压095,UINT,1000.0,0.0,V
3812.0,4,9286,簇4单体电压096,UINT,1000.0,0.0,V
3813.0,4,9287,簇4单体电压097,UINT,1000.0,0.0,V
3814.0,4,9288,簇4单体电压098,UINT,1000.0,0.0,V
3815.0,4,9289,簇4单体电压099,UINT,1000.0,0.0,V
3816.0,4,9290,簇4单体电压100,UINT,1000.0,0.0,V
3817.0,4,9291,簇4单体电压101,UINT,1000.0,0.0,V
3818.0,4,9292,簇4单体电压102,UINT,1000.0,0.0,V
3819.0,4,9293,簇4单体电压103,UINT,1000.0,0.0,V
3820.0,4,9294,簇4单体电压104,UINT,1000.0,0.0,V
3821.0,4,9295,簇4单体电压105,UINT,1000.0,0.0,V
3822.0,4,9296,簇4单体电压106,UINT,1000.0,0.0,V
3823.0,4,9297,簇4单体电压107,UINT,1000.0,0.0,V
3824.0,4,9298,簇4单体电压108,UINT,1000.0,0.0,V
3825.0,4,9299,簇4单体电压109,UINT,1000.0,0.0,V
3826.0,4,9300,簇4单体电压110,UINT,1000.0,0.0,V
3827.0,4,9301,簇4单体电压111,UINT,1000.0,0.0,V
3828.0,4,9302,簇4单体电压112,UINT,1000.0,0.0,V
3829.0,4,9303,簇4单体电压113,UINT,1000.0,0.0,V
3830.0,4,9304,簇4单体电压114,UINT,1000.0,0.0,V
3831.0,4,9305,簇4单体电压115,UINT,1000.0,0.0,V
3832.0,4,9306,簇4单体电压116,UINT,1000.0,0.0,V
3833.0,4,9307,簇4单体电压117,UINT,1000.0,0.0,V
3834.0,4,9308,簇4单体电压118,UINT,1000.0,0.0,V
3835.0,4,9309,簇4单体电压119,UINT,1000.0,0.0,V
3836.0,4,9310,簇4单体电压120,UINT,1000.0,0.0,V
3837.0,4,9311,簇4单体电压121,UINT,1000.0,0.0,V
3838.0,4,9312,簇4单体电压122,UINT,1000.0,0.0,V
3839.0,4,9313,簇4单体电压123,UINT,1000.0,0.0,V
3840.0,4,9314,簇4单体电压124,UINT,1000.0,0.0,V
3841.0,4,9315,簇4单体电压125,UINT,1000.0,0.0,V
3842.0,4,9316,簇4单体电压126,UINT,1000.0,0.0,V
3843.0,4,9317,簇4单体电压127,UINT,1000.0,0.0,V
3844.0,4,9318,簇4单体电压128,UINT,1000.0,0.0,V
3845.0,4,9319,簇4单体电压129,UINT,1000.0,0.0,V
3846.0,4,9320,簇4单体电压130,UINT,1000.0,0.0,V
3847.0,4,9321,簇4单体电压131,UINT,1000.0,0.0,V
3848.0,4,9322,簇4单体电压132,UINT,1000.0,0.0,V
3849.0,4,9323,簇4单体电压133,UINT,1000.0,0.0,V
3850.0,4,9324,簇4单体电压134,UINT,1000.0,0.0,V
3851.0,4,9325,簇4单体电压135,UINT,1000.0,0.0,V
3852.0,4,9326,簇4单体电压136,UINT,1000.0,0.0,V
3853.0,4,9327,簇4单体电压137,UINT,1000.0,0.0,V
3854.0,4,9328,簇4单体电压138,UINT,1000.0,0.0,V
3855.0,4,9329,簇4单体电压139,UINT,1000.0,0.0,V
3856.0,4,9330,簇4单体电压140,UINT,1000.0,0.0,V
3857.0,4,9331,簇4单体电压141,UINT,1000.0,0.0,V
3858.0,4,9332,簇4单体电压142,UINT,1000.0,0.0,V
3859.0,4,9333,簇4单体电压143,UINT,1000.0,0.0,V
3860.0,4,9334,簇4单体电压144,UINT,1000.0,0.0,V
3861.0,4,9335,簇4单体电压145,UINT,1000.0,0.0,V
3862.0,4,9336,簇4单体电压146,UINT,1000.0,0.0,V
3863.0,4,9337,簇4单体电压147,UINT,1000.0,0.0,V
3864.0,4,9338,簇4单体电压148,UINT,1000.0,0.0,V
3865.0,4,9339,簇4单体电压149,UINT,1000.0,0.0,V
3866.0,4,9340,簇4单体电压150,UINT,1000.0,0.0,V
3867.0,4,9341,簇4单体电压151,UINT,1000.0,0.0,V
3868.0,4,9342,簇4单体电压152,UINT,1000.0,0.0,V
3869.0,4,9343,簇4单体电压153,UINT,1000.0,0.0,V
3870.0,4,9344,簇4单体电压154,UINT,1000.0,0.0,V
3871.0,4,9345,簇4单体电压155,UINT,1000.0,0.0,V
3872.0,4,9346,簇4单体电压156,UINT,1000.0,0.0,V
3873.0,4,9347,簇4单体电压157,UINT,1000.0,0.0,V
3874.0,4,9348,簇4单体电压158,UINT,1000.0,0.0,V
3875.0,4,9349,簇4单体电压159,UINT,1000.0,0.0,V
3876.0,4,9350,簇4单体电压160,UINT,1000.0,0.0,V
3877.0,4,9351,簇4单体电压161,UINT,1000.0,0.0,V
3878.0,4,9352,簇4单体电压162,UINT,1000.0,0.0,V
3879.0,4,9353,簇4单体电压163,UINT,1000.0,0.0,V
3880.0,4,9354,簇4单体电压164,UINT,1000.0,0.0,V
3881.0,4,9355,簇4单体电压165,UINT,1000.0,0.0,V
3882.0,4,9356,簇4单体电压166,UINT,1000.0,0.0,V
3883.0,4,9357,簇4单体电压167,UINT,1000.0,0.0,V
3884.0,4,9358,簇4单体电压168,UINT,1000.0,0.0,V
3885.0,4,9359,簇4单体电压169,UINT,1000.0,0.0,V
3886.0,4,9360,簇4单体电压170,UINT,1000.0,0.0,V
3887.0,4,9361,簇4单体电压171,UINT,1000.0,0.0,V
3888.0,4,9362,簇4单体电压172,UINT,1000.0,0.0,V
3889.0,4,9363,簇4单体电压173,UINT,1000.0,0.0,V
3890.0,4,9364,簇4单体电压174,UINT,1000.0,0.0,V
3891.0,4,9365,簇4单体电压175,UINT,1000.0,0.0,V
3892.0,4,9366,簇4单体电压176,UINT,1000.0,0.0,V
3893.0,4,9367,簇4单体电压177,UINT,1000.0,0.0,V
3894.0,4,9368,簇4单体电压178,UINT,1000.0,0.0,V
3895.0,4,9369,簇4单体电压179,UINT,1000.0,0.0,V
3896.0,4,9370,簇4单体电压180,UINT,1000.0,0.0,V
3897.0,4,9371,簇4单体电压181,UINT,1000.0,0.0,V
3898.0,4,9372,簇4单体电压182,UINT,1000.0,0.0,V
3899.0,4,9373,簇4单体电压183,UINT,1000.0,0.0,V
3900.0,4,9374,簇4单体电压184,UINT,1000.0,0.0,V
3901.0,4,9375,簇4单体电压185,UINT,1000.0,0.0,V
3902.0,4,9376,簇4单体电压186,UINT,1000.0,0.0,V
3903.0,4,9377,簇4单体电压187,UINT,1000.0,0.0,V
3904.0,4,9378,簇4单体电压188,UINT,1000.0,0.0,V
3905.0,4,9379,簇4单体电压189,UINT,1000.0,0.0,V
3906.0,4,9380,簇4单体电压190,UINT,1000.0,0.0,V
3907.0,4,9381,簇4单体电压191,UINT,1000.0,0.0,V
3908.0,4,9382,簇4单体电压192,UINT,1000.0,0.0,V
3909.0,4,9383,簇4单体电压193,UINT,1000.0,0.0,V
3910.0,4,9384,簇4单体电压194,UINT,1000.0,0.0,V
3911.0,4,9385,簇4单体电压195,UINT,1000.0,0.0,V
3912.0,4,9386,簇4单体电压196,UINT,1000.0,0.0,V
3913.0,4,9387,簇4单体电压197,UINT,1000.0,0.0,V
3914.0,4,9388,簇4单体电压198,UINT,1000.0,0.0,V
3915.0,4,9389,簇4单体电压199,UINT,1000.0,0.0,V
3916.0,4,9390,簇4单体电压200,UINT,1000.0,0.0,V
3917.0,4,9391,簇4单体电压201,UINT,1000.0,0.0,V
3918.0,4,9392,簇4单体电压202,UINT,1000.0,0.0,V
3919.0,4,9393,簇4单体电压203,UINT,1000.0,0.0,V
3920.0,4,9394,簇4单体电压204,UINT,1000.0,0.0,V
3921.0,4,9395,簇4单体电压205,UINT,1000.0,0.0,V
3922.0,4,9396,簇4单体电压206,UINT,1000.0,0.0,V
3923.0,4,9397,簇4单体电压207,UINT,1000.0,0.0,V
3924.0,4,9398,簇4单体电压208,UINT,1000.0,0.0,V
3925.0,4,9399,簇4单体电压209,UINT,1000.0,0.0,V
3926.0,4,9400,簇4单体电压210,UINT,1000.0,0.0,V
3927.0,4,9401,簇4单体电压211,UINT,1000.0,0.0,V
3928.0,4,9402,簇4单体电压212,UINT,1000.0,0.0,V
3929.0,4,9403,簇4单体电压213,UINT,1000.0,0.0,V
3930.0,4,9404,簇4单体电压214,UINT,1000.0,0.0,V
3931.0,4,9405,簇4单体电压215,UINT,1000.0,0.0,V
3932.0,4,9406,簇4单体电压216,UINT,1000.0,0.0,V
3933.0,4,9407,簇4单体电压217,UINT,1000.0,0.0,V
3934.0,4,9408,簇4单体电压218,UINT,1000.0,0.0,V
3935.0,4,9409,簇4单体电压219,UINT,1000.0,0.0,V
3936.0,4,9410,簇4单体电压220,UINT,1000.0,0.0,V
3937.0,4,9411,簇4单体电压221,UINT,1000.0,0.0,V
3938.0,4,9412,簇4单体电压222,UINT,1000.0,0.0,V
3939.0,4,9413,簇4单体电压223,UINT,1000.0,0.0,V
3940.0,4,9414,簇4单体电压224,UINT,1000.0,0.0,V
3941.0,4,9415,簇4单体电压225,UINT,1000.0,0.0,V
3942.0,4,9416,簇4单体电压226,UINT,1000.0,0.0,V
3943.0,4,9417,簇4单体电压227,UINT,1000.0,0.0,V
3944.0,4,9418,簇4单体电压228,UINT,1000.0,0.0,V
3945.0,4,9419,簇4单体电压229,UINT,1000.0,0.0,V
3946.0,4,9420,簇4单体电压230,UINT,1000.0,0.0,V
3947.0,4,9421,簇4单体电压231,UINT,1000.0,0.0,V
3948.0,4,9422,簇4单体电压232,UINT,1000.0,0.0,V
3949.0,4,9423,簇4单体电压233,UINT,1000.0,0.0,V
3950.0,4,9424,簇4单体电压234,UINT,1000.0,0.0,V
3951.0,4,9425,簇4单体电压235,UINT,1000.0,0.0,V
3952.0,4,9426,簇4单体电压236,UINT,1000.0,0.0,V
3953.0,4,9427,簇4单体电压237,UINT,1000.0,0.0,V
3954.0,4,9428,簇4单体电压238,UINT,1000.0,0.0,V
3955.0,4,9429,簇4单体电压239,UINT,1000.0,0.0,V
3956.0,4,9430,簇4单体电压240,UINT,1000.0,0.0,V
3957.0,4,9891,簇4单体温度001,UINT,1.0,-40.0,℃
3958.0,4,9892,簇4单体温度002,UINT,1.0,-40.0,℃
3959.0,4,9893,簇4单体温度003,UINT,1.0,-40.0,℃
3960.0,4,9894,簇4单体温度004,UINT,1.0,-40.0,℃
3961.0,4,9895,簇4单体温度005,UINT,1.0,-40.0,℃
3962.0,4,9896,簇4单体温度006,UINT,1.0,-40.0,℃
3963.0,4,9897,簇4单体温度007,UINT,1.0,-40.0,℃
3964.0,4,9898,簇4单体温度008,UINT,1.0,-40.0,℃
3965.0,4,9899,簇4单体温度009,UINT,1.0,-40.0,℃
3966.0,4,9900,簇4单体温度010,UINT,1.0,-40.0,℃
3967.0,4,9901,簇4单体温度011,UINT,1.0,-40.0,℃
3968.0,4,9902,簇4单体温度012,UINT,1.0,-40.0,℃
3969.0,4,9903,簇4单体温度013,UINT,1.0,-40.0,℃
3970.0,4,9904,簇4单体温度014,UINT,1.0,-40.0,℃
3971.0,4,9905,簇4单体温度015,UINT,1.0,-40.0,℃
3972.0,4,9906,簇4单体温度016,UINT,1.0,-40.0,℃
3973.0,4,9907,簇4单体温度017,UINT,1.0,-40.0,℃
3974.0,4,9908,簇4单体温度018,UINT,1.0,-40.0,℃
3975.0,4,9909,簇4单体温度019,UINT,1.0,-40.0,℃
3976.0,4,9910,簇4单体温度020,UINT,1.0,-40.0,℃
3977.0,4,9911,簇4单体温度021,UINT,1.0,-40.0,℃
3978.0,4,9912,簇4单体温度022,UINT,1.0,-40.0,℃
3979.0,4,9913,簇4单体温度023,UINT,1.0,-40.0,℃
3980.0,4,9914,簇4单体温度024,UINT,1.0,-40.0,℃
3981.0,4,9915,簇4单体温度025,UINT,1.0,-40.0,℃
3982.0,4,9916,簇4单体温度026,UINT,1.0,-40.0,℃
3983.0,4,9917,簇4单体温度027,UINT,1.0,-40.0,℃
3984.0,4,9918,簇4单体温度028,UINT,1.0,-40.0,℃
3985.0,4,9919,簇4单体温度029,UINT,1.0,-40.0,℃
3986.0,4,9920,簇4单体温度030,UINT,1.0,-40.0,℃
3987.0,4,9921,簇4单体温度031,UINT,1.0,-40.0,℃
3988.0,4,9922,簇4单体温度032,UINT,1.0,-40.0,℃
3989.0,4,9923,簇4单体温度033,UINT,1.0,-40.0,℃
3990.0,4,9924,簇4单体温度034,UINT,1.0,-40.0,℃
3991.0,4,9925,簇4单体温度035,UINT,1.0,-40.0,℃
3992.0,4,9926,簇4单体温度036,UINT,1.0,-40.0,℃
3993.0,4,9927,簇4单体温度037,UINT,1.0,-40.0,℃
3994.0,4,9928,簇4单体温度038,UINT,1.0,-40.0,℃
3995.0,4,9929,簇4单体温度039,UINT,1.0,-40.0,℃
3996.0,4,9930,簇4单体温度040,UINT,1.0,-40.0,℃
3997.0,4,9931,簇4单体温度041,UINT,1.0,-40.0,℃
3998.0,4,9932,簇4单体温度042,UINT,1.0,-40.0,℃
3999.0,4,9933,簇4单体温度043,UINT,1.0,-40.0,℃
4000.0,4,9934,簇4单体温度044,UINT,1.0,-40.0,℃
4001.0,4,9935,簇4单体温度045,UINT,1.0,-40.0,℃
4002.0,4,9936,簇4单体温度046,UINT,1.0,-40.0,℃
4003.0,4,9937,簇4单体温度047,UINT,1.0,-40.0,℃
4004.0,4,9938,簇4单体温度048,UINT,1.0,-40.0,℃
4005.0,4,9939,簇4单体温度049,UINT,1.0,-40.0,℃
4006.0,4,9940,簇4单体温度050,UINT,1.0,-40.0,℃
4007.0,4,9941,簇4单体温度051,UINT,1.0,-40.0,℃
4008.0,4,9942,簇4单体温度052,UINT,1.0,-40.0,℃
4009.0,4,9943,簇4单体温度053,UINT,1.0,-40.0,℃
4010.0,4,9944,簇4单体温度054,UINT,1.0,-40.0,℃
4011.0,4,9945,簇4单体温度055,UINT,1.0,-40.0,℃
4012.0,4,9946,簇4单体温度056,UINT,1.0,-40.0,℃
4013.0,4,9947,簇4单体温度057,UINT,1.0,-40.0,℃
4014.0,4,9948,簇4单体温度058,UINT,1.0,-40.0,℃
4015.0,4,9949,簇4单体温度059,UINT,1.0,-40.0,℃
4016.0,4,9950,簇4单体温度060,UINT,1.0,-40.0,℃
4017.0,4,9951,簇4单体温度061,UINT,1.0,-40.0,℃
4018.0,4,9952,簇4单体温度062,UINT,1.0,-40.0,℃
4019.0,4,9953,簇4单体温度063,UINT,1.0,-40.0,℃
4020.0,4,9954,簇4单体温度064,UINT,1.0,-40.0,℃
4021.0,4,9955,簇4单体温度065,UINT,1.0,-40.0,℃
4022.0,4,9956,簇4单体温度066,UINT,1.0,-40.0,℃
4023.0,4,9957,簇4单体温度067,UINT,1.0,-40.0,℃
4024.0,4,9958,簇4单体温度068,UINT,1.0,-40.0,℃
4025.0,4,9959,簇4单体温度069,UINT,1.0,-40.0,℃
4026.0,4,9960,簇4单体温度070,UINT,1.0,-40.0,℃
4027.0,4,9961,簇4单体温度071,UINT,1.0,-40.0,℃
4028.0,4,9962,簇4单体温度072,UINT,1.0,-40.0,℃
4029.0,4,9963,簇4单体温度073,UINT,1.0,-40.0,℃
4030.0,4,9964,簇4单体温度074,UINT,1.0,-40.0,℃
4031.0,4,9965,簇4单体温度075,UINT,1.0,-40.0,℃
4032.0,4,9966,簇4单体温度076,UINT,1.0,-40.0,℃
4033.0,4,9967,簇4单体温度077,UINT,1.0,-40.0,℃
4034.0,4,9968,簇4单体温度078,UINT,1.0,-40.0,℃
4035.0,4,9969,簇4单体温度079,UINT,1.0,-40.0,℃
4036.0,4,9970,簇4单体温度080,UINT,1.0,-40.0,℃
4037.0,4,9971,簇4单体温度081,UINT,1.0,-40.0,℃
4038.0,4,9972,簇4单体温度082,UINT,1.0,-40.0,℃
4039.0,4,9973,簇4单体温度083,UINT,1.0,-40.0,℃
4040.0,4,9974,簇4单体温度084,UINT,1.0,-40.0,℃
4041.0,4,9975,簇4单体温度085,UINT,1.0,-40.0,℃
4042.0,4,9976,簇4单体温度086,UINT,1.0,-40.0,℃
4043.0,4,9977,簇4单体温度087,UINT,1.0,-40.0,℃
4044.0,4,9978,簇4单体温度088,UINT,1.0,-40.0,℃
4045.0,4,9979,簇4单体温度089,UINT,1.0,-40.0,℃
4046.0,4,9980,簇4单体温度090,UINT,1.0,-40.0,℃
4047.0,4,9981,簇4单体温度091,UINT,1.0,-40.0,℃
4048.0,4,9982,簇4单体温度092,UINT,1.0,-40.0,℃
4049.0,4,9983,簇4单体温度093,UINT,1.0,-40.0,℃
4050.0,4,9984,簇4单体温度094,UINT,1.0,-40.0,℃
4051.0,4,9985,簇4单体温度095,UINT,1.0,-40.0,℃
4052.0,4,9986,簇4单体温度096,UINT,1.0,-40.0,℃
4053.0,4,9987,簇4单体温度097,UINT,1.0,-40.0,℃
4054.0,4,9988,簇4单体温度098,UINT,1.0,-40.0,℃
4055.0,4,9989,簇4单体温度099,UINT,1.0,-40.0,℃
4056.0,4,9990,簇4单体温度100,UINT,1.0,-40.0,℃
4057.0,4,9991,簇4单体温度101,UINT,1.0,-40.0,℃
4058.0,4,9992,簇4单体温度102,UINT,1.0,-40.0,℃
4059.0,4,9993,簇4单体温度103,UINT,1.0,-40.0,℃
4060.0,4,9994,簇4单体温度104,UINT,1.0,-40.0,℃
4061.0,4,9995,簇4单体温度105,UINT,1.0,-40.0,℃
4062.0,4,9996,簇4单体温度106,UINT,1.0,-40.0,℃
4063.0,4,9997,簇4单体温度107,UINT,1.0,-40.0,℃
4064.0,4,9998,簇4单体温度108,UINT,1.0,-40.0,℃
4065.0,4,9999,簇4单体温度109,UINT,1.0,-40.0,℃
4066.0,4,10000,簇4单体温度110,UINT,1.0,-40.0,℃
4067.0,4,10001,簇4单体温度111,UINT,1.0,-40.0,℃
4068.0,4,10002,簇4单体温度112,UINT,1.0,-40.0,℃
4069.0,4,10003,簇4单体温度113,UINT,1.0,-40.0,℃
4070.0,4,10004,簇4单体温度114,UINT,1.0,-40.0,℃
4071.0,4,10005,簇4单体温度115,UINT,1.0,-40.0,℃
4072.0,4,10006,簇4单体温度116,UINT,1.0,-40.0,℃
4073.0,4,10007,簇4单体温度117,UINT,1.0,-40.0,℃
4074.0,4,10008,簇4单体温度118,UINT,1.0,-40.0,℃
4075.0,4,10009,簇4单体温度119,UINT,1.0,-40.0,℃
4076.0,4,10010,簇4单体温度120,UINT,1.0,-40.0,℃
4077.0,4,10011,簇4单体温度121,UINT,1.0,-40.0,℃
4078.0,4,10012,簇4单体温度122,UINT,1.0,-40.0,℃
4079.0,4,10013,簇4单体温度123,UINT,1.0,-40.0,℃
4080.0,4,10014,簇4单体温度124,UINT,1.0,-40.0,℃
4081.0,4,10015,簇4单体温度125,UINT,1.0,-40.0,℃
4082.0,4,10016,簇4单体温度126,UINT,1.0,-40.0,℃
4083.0,4,10017,簇4单体温度127,UINT,1.0,-40.0,℃
4084.0,4,10018,簇4单体温度128,UINT,1.0,-40.0,℃
4085.0,4,10019,簇4单体温度129,UINT,1.0,-40.0,℃
4086.0,4,10020,簇4单体温度130,UINT,1.0,-40.0,℃
4087.0,4,10021,簇4单体温度131,UINT,1.0,-40.0,℃
4088.0,4,10022,簇4单体温度132,UINT,1.0,-40.0,℃
4089.0,4,10023,簇4单体温度133,UINT,1.0,-40.0,℃
4090.0,4,10024,簇4单体温度134,UINT,1.0,-40.0,℃
4091.0,4,10025,簇4单体温度135,UINT,1.0,-40.0,℃
4092.0,4,10026,簇4单体温度136,UINT,1.0,-40.0,℃
4093.0,4,10027,簇4单体温度137,UINT,1.0,-40.0,℃
4094.0,4,10028,簇4单体温度138,UINT,1.0,-40.0,℃
4095.0,4,10029,簇4单体温度139,UINT,1.0,-40.0,℃
4096.0,4,10030,簇4单体温度140,UINT,1.0,-40.0,℃
4097.0,4,10031,簇4单体温度141,UINT,1.0,-40.0,℃
4098.0,4,10032,簇4单体温度142,UINT,1.0,-40.0,℃
4099.0,4,10033,簇4单体温度143,UINT,1.0,-40.0,℃
4100.0,4,10034,簇4单体温度144,UINT,1.0,-40.0,℃
4101.0,4,10035,簇4单体温度145,UINT,1.0,-40.0,℃
4102.0,4,10036,簇4单体温度146,UINT,1.0,-40.0,℃
4103.0,4,10037,簇4单体温度147,UINT,1.0,-40.0,℃
4104.0,4,10038,簇4单体温度148,UINT,1.0,-40.0,℃
4105.0,4,10039,簇4单体温度149,UINT,1.0,-40.0,℃
4106.0,4,10040,簇4单体温度150,UINT,1.0,-40.0,℃
4107.0,4,10041,簇4单体温度151,UINT,1.0,-40.0,℃
4108.0,4,10042,簇4单体温度152,UINT,1.0,-40.0,℃
4109.0,4,10043,簇4单体温度153,UINT,1.0,-40.0,℃
4110.0,4,10044,簇4单体温度154,UINT,1.0,-40.0,℃
4111.0,4,10045,簇4单体温度155,UINT,1.0,-40.0,℃
4112.0,4,10046,簇4单体温度156,UINT,1.0,-40.0,℃
4113.0,4,10047,簇4单体温度157,UINT,1.0,-40.0,℃
4114.0,4,10048,簇4单体温度158,UINT,1.0,-40.0,℃
4115.0,4,10049,簇4单体温度159,UINT,1.0,-40.0,℃
4116.0,4,10050,簇4单体温度160,UINT,1.0,-40.0,℃
4117.0,4,10051,簇4单体温度161,UINT,1.0,-40.0,℃
4118.0,4,10052,簇4单体温度162,UINT,1.0,-40.0,℃
4119.0,4,10053,簇4单体温度163,UINT,1.0,-40.0,℃
4120.0,4,10054,簇4单体温度164,UINT,1.0,-40.0,℃
4121.0,4,10055,簇4单体温度165,UINT,1.0,-40.0,℃
4122.0,4,10056,簇4单体温度166,UINT,1.0,-40.0,℃
4123.0,4,10057,簇4单体温度167,UINT,1.0,-40.0,℃
4124.0,4,10058,簇4单体温度168,UINT,1.0,-40.0,℃
4125.0,4,10059,簇4单体温度169,UINT,1.0,-40.0,℃
4126.0,4,10060,簇4单体温度170,UINT,1.0,-40.0,℃
4127.0,4,10061,簇4单体温度171,UINT,1.0,-40.0,℃
4128.0,4,10062,簇4单体温度172,UINT,1.0,-40.0,℃
4129.0,4,10063,簇4单体温度173,UINT,1.0,-40.0,℃
4130.0,4,10064,簇4单体温度174,UINT,1.0,-40.0,℃
4131.0,4,10065,簇4单体温度175,UINT,1.0,-40.0,℃
4132.0,4,10066,簇4单体温度176,UINT,1.0,-40.0,℃
4133.0,4,10067,簇4单体温度177,UINT,1.0,-40.0,℃
4134.0,4,10068,簇4单体温度178,UINT,1.0,-40.0,℃
4135.0,4,10069,簇4单体温度179,UINT,1.0,-40.0,℃
4136.0,4,10070,簇4单体温度180,UINT,1.0,-40.0,℃
4137.0,4,10071,簇4单体温度181,UINT,1.0,-40.0,℃
4138.0,4,10072,簇4单体温度182,UINT,1.0,-40.0,℃
4139.0,4,10073,簇4单体温度183,UINT,1.0,-40.0,℃
4140.0,4,10074,簇4单体温度184,UINT,1.0,-40.0,℃
4141.0,4,10075,簇4单体温度185,UINT,1.0,-40.0,℃
4142.0,4,10076,簇4单体温度186,UINT,1.0,-40.0,℃
4143.0,4,10077,簇4单体温度187,UINT,1.0,-40.0,℃
4144.0,4,10078,簇4单体温度188,UINT,1.0,-40.0,℃
4145.0,4,10079,簇4单体温度189,UINT,1.0,-40.0,℃
4146.0,4,10080,簇4单体温度190,UINT,1.0,-40.0,℃
4147.0,4,10081,簇4单体温度191,UINT,1.0,-40.0,℃
4148.0,4,10082,簇4单体温度192,UINT,1.0,-40.0,℃
4149.0,4,10083,簇4单体温度193,UINT,1.0,-40.0,℃
4150.0,4,10084,簇4单体温度194,UINT,1.0,-40.0,℃
4151.0,4,10085,簇4单体温度195,UINT,1.0,-40.0,℃
4152.0,4,10086,簇4单体温度196,UINT,1.0,-40.0,℃
4153.0,4,10087,簇4单体温度197,UINT,1.0,-40.0,℃
4154.0,4,10088,簇4单体温度198,UINT,1.0,-40.0,℃
4155.0,4,10089,簇4单体温度199,UINT,1.0,-40.0,℃
4156.0,4,10090,簇4单体温度200,UINT,1.0,-40.0,℃
4157.0,4,10091,簇4单体温度201,UINT,1.0,-40.0,℃
4158.0,4,10092,簇4单体温度202,UINT,1.0,-40.0,℃
4159.0,4,10093,簇4单体温度203,UINT,1.0,-40.0,℃
4160.0,4,10094,簇4单体温度204,UINT,1.0,-40.0,℃
4161.0,4,10095,簇4单体温度205,UINT,1.0,-40.0,℃
4162.0,4,10096,簇4单体温度206,UINT,1.0,-40.0,℃
4163.0,4,10097,簇4单体温度207,UINT,1.0,-40.0,℃
4164.0,4,10098,簇4单体温度208,UINT,1.0,-40.0,℃
4165.0,4,10099,簇4单体温度209,UINT,1.0,-40.0,℃
4166.0,4,10100,簇4单体温度210,UINT,1.0,-40.0,℃
4167.0,4,10101,簇4单体温度211,UINT,1.0,-40.0,℃
4168.0,4,10102,簇4单体温度212,UINT,1.0,-40.0,℃
4169.0,4,10103,簇4单体温度213,UINT,1.0,-40.0,℃
4170.0,4,10104,簇4单体温度214,UINT,1.0,-40.0,℃
4171.0,4,10105,簇4单体温度215,UINT,1.0,-40.0,℃
4172.0,4,10106,簇4单体温度216,UINT,1.0,-40.0,℃
4173.0,4,10107,簇4单体温度217,UINT,1.0,-40.0,℃
4174.0,4,10108,簇4单体温度218,UINT,1.0,-40.0,℃
4175.0,4,10109,簇4单体温度219,UINT,1.0,-40.0,℃
4176.0,4,10110,簇4单体温度220,UINT,1.0,-40.0,℃
4177.0,4,10111,簇4单体温度221,UINT,1.0,-40.0,℃
4178.0,4,10112,簇4单体温度222,UINT,1.0,-40.0,℃
4179.0,4,10113,簇4单体温度223,UINT,1.0,-40.0,℃
4180.0,4,10114,簇4单体温度224,UINT,1.0,-40.0,℃
